"name","extension","bytes","group","coverage_status","evidence","derived_text","modern_triage","video_contact_sheet","duplicate_group","gap","next_action","source_path"
"fbi-photo-b21.jpg",".jpg","374225","fbi_photo_set","targeted_review","research/ufo-fbi-photo-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\fbi-photo-b21.jpg"
"fbi-photo-b22.jpg",".jpg","175723","fbi_photo_set","targeted_review","research/ufo-fbi-photo-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\fbi-photo-b22.jpg"
"fbi-photo-b23.jpg",".jpg","170929","fbi_photo_set","targeted_review","research/ufo-fbi-photo-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\fbi-photo-b23.jpg"
"fbi-photo-b24.jpg",".jpg","178974","fbi_photo_set","targeted_review","research/ufo-fbi-photo-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\fbi-photo-b24.jpg"
"fbi-photo-b3.jpg",".jpg","390348","fbi_photo_set","targeted_review","research/ufo-fbi-photo-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\fbi-photo-b3.jpg"
"fbi-photo-b4.jpg",".jpg","379630","fbi_photo_set","targeted_review","research/ufo-fbi-photo-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\fbi-photo-b4.jpg"
"fbi-photo-b5.jpg",".jpg","368879","fbi_photo_set","targeted_review","research/ufo-fbi-photo-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\fbi-photo-b5.jpg"
"fbi-photo-b6.jpg",".jpg","385228","fbi_photo_set","targeted_review","research/ufo-fbi-photo-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\fbi-photo-b6.jpg"
"fbi-photo-b6.pdf",".pdf","608164","fbi_photo_set","targeted_review","research/ufo-fbi-photo-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\fbi-photo-b6.pdf"
"fbi-photo-b7.jpg",".jpg","382914","fbi_photo_set","targeted_review","research/ufo-fbi-photo-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\fbi-photo-b7.jpg"
"fbi-photo-b8.jpg",".jpg","372123","fbi_photo_set","targeted_review","research/ufo-fbi-photo-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\fbi-photo-b8.jpg"
"fbi-photo-b9.jpg",".jpg","375391","fbi_photo_set","targeted_review","research/ufo-fbi-photo-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\fbi-photo-b9.jpg"
"059uap00011.pdf",".pdf","830359","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\059uap00011.pdf"
"059uap00012.pdf",".pdf","656720","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\059uap00012.pdf"
"059uap00013.pdf",".pdf","1221743","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\059uap00013.pdf"
"18_100754_ general 1946-7_vol_2.pdf",".pdf","61464225","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\18_100754_ general 1946-7_vol_2.pdf"
"18_6369445_general_1948_vol_1.pdf",".pdf","65878977","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\18_6369445_general_1948_vol_1.pdf"
"331_120752_numeric_files_1944?1945_37153_german_armament_equipment_documents.pdf",".pdf","15892720","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\331_120752_numeric_files_1944?1945_37153_german_armament_equipment_documents.pdf"
"341_110448_records_relating_to_the_collection_and_dissemination_of_intelligence_1948-1955-ts_cont_no.2_2-5300-2-5399.pdf",".pdf","9888054","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\341_110448_records_relating_to_the_collection_and_dissemination_of_intelligence_1948-1955-ts_cont_no.2_2-5300-2-5399.pdf"
"341_110677_numerical_file_5-2500.pdf",".pdf","57343984","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\341_110677_numerical_file_5-2500.pdf"
"342_hs1-416511228_box186_319.1-flying-discs-1949.pdf",".pdf","123253043","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\342_hs1-416511228_box186_319.1-flying-discs-1949.pdf"
"38_143685_box7_incident_summaries_101-172.pdf",".pdf","242733260","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\38_143685_box7_incident_summaries_101-172.pdf"
"38_143685_box7_incident_summaries_173-233.pdf",".pdf","49382924","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\38_143685_box7_incident_summaries_173-233.pdf"
"59_214434_sp_16_[7.18.1963].pdf",".pdf","1598931","historical_archive_pdf","targeted_review","exact duplicate group hashed; research/ufo-historical-archive-gap-triage.md","False","False","False","59_214434_sp_16_[7.18.1963].pdf | 59_214434_sp_16_7.18.1963.pdf","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\59_214434_sp_16_[7.18.1963].pdf"
"59_214434_sp_16_7.18.1963.pdf",".pdf","1598931","historical_archive_pdf","targeted_review","exact duplicate group hashed; research/ufo-historical-archive-gap-triage.md","False","False","False","59_214434_sp_16_[7.18.1963].pdf | 59_214434_sp_16_7.18.1963.pdf","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\59_214434_sp_16_7.18.1963.pdf"
"65_hs1-101634279_100-de-18221_serial_844.pdf",".pdf","677153","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-101634279_100-de-18221_serial_844.pdf"
"65_hs1-101634279_100-de-26505.pdf",".pdf","12990300","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-101634279_100-de-26505.pdf"
"65_hs1-834228961_62-hq-83894_section_1.pdf",".pdf","108961866","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_section_1.pdf"
"65_hs1-834228961_62-hq-83894_section_10.pdf",".pdf","106167501","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_section_10.pdf"
"65_hs1-834228961_62-hq-83894_section_2.pdf",".pdf","118380300","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_section_2.pdf"
"65_hs1-834228961_62-hq-83894_section_3.pdf",".pdf","50907255","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_section_3.pdf"
"65_hs1-834228961_62-hq-83894_section_4.pdf",".pdf","92073029","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_section_4.pdf"
"65_hs1-834228961_62-hq-83894_section_5.pdf",".pdf","58041955","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_section_5.pdf"
"65_hs1-834228961_62-hq-83894_section_6.pdf",".pdf","370571478","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_section_6.pdf"
"65_hs1-834228961_62-hq-83894_section_7.pdf",".pdf","62687106","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_section_7.pdf"
"65_hs1-834228961_62-hq-83894_section_8.pdf",".pdf","120391107","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_section_8.pdf"
"65_hs1-834228961_62-hq-83894_section_9.pdf",".pdf","91452111","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_section_9.pdf"
"65_hs1-834228961_62-hq-83894_serial_130.pdf",".pdf","106690293","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_serial_130.pdf"
"65_hs1-834228961_62-hq-83894_serial_164.pdf",".pdf","30938461","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_serial_164.pdf"
"65_hs1-834228961_62-hq-83894_serial_220.pdf",".pdf","8421314","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_serial_220.pdf"
"65_hs1-834228961_62-hq-83894_serial_403.pdf",".pdf","5745008","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_serial_403.pdf"
"65_hs1-834228961_62-hq-83894_serial_438.pdf",".pdf","15143657","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_serial_438.pdf"
"65_hs1-834228961_62-hq-83894_serial_449.pdf",".pdf","12499481","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_serial_449.pdf"
"65_hs1-834228961_62-hq-83894_sub_a.pdf",".pdf","49325139","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\65_hs1-834228961_62-hq-83894_sub_a.pdf"
"serial 5 redacted_redacted.pdf",".pdf","227126","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\serial 5 redacted_redacted.pdf"
"serial-3_redacted.pdf",".pdf","275673","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\serial-3_redacted.pdf"
"serial-4-redacted_redacted.pdf",".pdf","237155","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\serial-4-redacted_redacted.pdf"
"usper-statement-redacted.pdf",".pdf","786792","historical_archive_pdf","targeted_review","research/ufo-historical-archive-gap-triage.md","False","False","False","","Targeted source triage complete; local extraction or high-resolution review limited by disk","Use triage finding unless deeper source image/PDF review is required","I:\My Drive\UFO\usper-statement-redacted.pdf"
"dow-uap-d10-mission-report-middle-east-may-2022.pdf",".pdf","663290","modern_dow_dod_pdf","structured_triage","derived text exists; modern triage row","True","True","False","","Extracted/triaged but no dedicated source packet","Promote only if triage shows high evidentiary value","I:\My Drive\UFO\dow-uap-d10-mission-report-middle-east-may-2022.pdf"
"dow-uap-d12-mission-report-iraq-may-2022.pdf",".pdf","670302","modern_dow_dod_pdf","structured_triage","derived text exists; modern triage row","True","True","False","","Extracted/triaged but no dedicated source packet","Promote only if triage shows high evidentiary value","I:\My Drive\UFO\dow-uap-d12-mission-report-iraq-may-2022.pdf"
"dow-uap-d14-mission-report-iraq-may-2022.pdf",".pdf","7463660","modern_dow_dod_pdf","structured_triage","derived text exists; modern triage row","True","True","False","","Extracted/triaged but no dedicated source packet","Promote only if triage shows high evidentiary value","I:\My Drive\UFO\dow-uap-d14-mission-report-iraq-may-2022.pdf"
"dow-uap-d16-mission-report-syria-july-2022.pdf",".pdf","6999240","modern_dow_dod_pdf","structured_triage","derived text exists; modern triage row","True","True","False","","Extracted/triaged but no dedicated source packet","Promote only if triage shows high evidentiary value","I:\My Drive\UFO\dow-uap-d16-mission-report-syria-july-2022.pdf"
"dow-uap-d18-mission-report-iraq-december-2022.pdf",".pdf","3673697","modern_dow_dod_pdf","structured_triage","derived text exists; modern triage row","True","True","False","","Extracted/triaged but no dedicated source packet","Promote only if triage shows high evidentiary value","I:\My Drive\UFO\dow-uap-d18-mission-report-iraq-december-2022.pdf"
"dow-uap-d19-mission-report-syria-february-21-2023.pdf",".pdf","5885305","modern_dow_dod_pdf","structured_triage","derived text exists; modern triage row","True","True","False","","Extracted/triaged but no dedicated source packet","Promote only if triage shows high evidentiary value","I:\My Drive\UFO\dow-uap-d19-mission-report-syria-february-21-2023.pdf"
"dow-uap-d23-mission-report-united-arab-emirates-october-2023 (1).pdf",".pdf","1324277","modern_dow_dod_pdf","structured_triage","exact duplicate group hashed; derived text exists; modern triage row","True","True","False","dow-uap-d23-mission-report-united-arab-emirates-october-2023 (1).pdf | dow-uap-d23-mission-report-united-arab-emirates-october-2023.pdf","Extracted/triaged but no dedicated source packet","Promote only if triage shows high evidentiary value","I:\My Drive\UFO\dow-uap-d23-mission-report-united-arab-emirates-october-2023 (1).pdf"
"dow-uap-d23-mission-report-united-arab-emirates-october-2023.pdf",".pdf","1324277","modern_dow_dod_pdf","structured_triage","exact duplicate group hashed; derived text exists; modern triage row","True","True","False","dow-uap-d23-mission-report-united-arab-emirates-october-2023 (1).pdf | dow-uap-d23-mission-report-united-arab-emirates-october-2023.pdf","Extracted/triaged but no dedicated source packet","Promote only if triage shows high evidentiary value","I:\My Drive\UFO\dow-uap-d23-mission-report-united-arab-emirates-october-2023.pdf"
"dow-uap-d25-mission-report-greece-january-2024.pdf",".pdf","680054","modern_dow_dod_pdf","deep_review","derived text exists; modern triage row; research/ufo-d25-source-review.md","True","True","False","","No major gap for current final-report use","Use existing review unless new source material appears","I:\My Drive\UFO\dow-uap-d25-mission-report-greece-january-2024.pdf"
"dow-uap-d27-mission-report-united-arab-emirates-october-2023.pdf",".pdf","689226","modern_dow_dod_pdf","deep_review","derived text exists; modern triage row; research/ufo-d27-source-review.md","True","True","False","","No major gap for current final-report use","Use existing review unless new source material appears","I:\My Drive\UFO\dow-uap-d27-mission-report-united-arab-emirates-october-2023.pdf"
"dow-uap-d28-mission-report-east-china-sea-2024.pdf",".pdf","633172","modern_dow_dod_pdf","deep_review","derived text exists; modern triage row; research/ufo-d28-evidence-packet.md","True","True","False","","No major gap for current final-report use","Use existing review unless new source material appears","I:\My Drive\UFO\dow-uap-d28-mission-report-east-china-sea-2024.pdf"
"dow-uap-d32-mission-report,-syria-october-2024.pdf",".pdf","651740","modern_dow_dod_pdf","structured_triage","derived text exists; modern triage row","True","True","False","","Extracted/triaged but no dedicated source packet","Promote only if triage shows high evidentiary value","I:\My Drive\UFO\dow-uap-d32-mission-report,-syria-october-2024.pdf"
"dow-uap-d33-mission-report-greece-october-2023.pdf",".pdf","897434","modern_dow_dod_pdf","deep_review","derived text exists; modern triage row; research/ufo-d33-source-review.md","True","True","False","","No major gap for current final-report use","Use existing review unless new source material appears","I:\My Drive\UFO\dow-uap-d33-mission-report-greece-october-2023.pdf"
"dow-uap-d35-mission-report-greece-october-2023.pdf",".pdf","1415369","modern_dow_dod_pdf","deep_review","derived text exists; modern triage row; research/ufo-d35-source-review.md","True","True","False","","No major gap for current final-report use","Use existing review unless new source material appears","I:\My Drive\UFO\dow-uap-d35-mission-report-greece-october-2023.pdf"
"dow-uap-d38-range-fouler-debrief-middle-east-may-2020.pdf",".pdf","342668","modern_dow_dod_pdf","deep_review","derived text exists; modern triage row; research/ufo-video-d38-anchor-notes.md","True","True","False","","No major gap for current final-report use","Use existing review unless new source material appears","I:\My Drive\UFO\dow-uap-d38-range-fouler-debrief-middle-east-may-2020.pdf"
"dow-uap-d3-mission-report-arabian-gulf-2020.pdf",".pdf","101111","modern_dow_dod_pdf","structured_triage","derived text exists; modern triage row","True","True","False","","Extracted/triaged but no dedicated source packet","Promote only if triage shows high evidentiary value","I:\My Drive\UFO\dow-uap-d3-mission-report-arabian-gulf-2020.pdf"
"dow-uap-d42-range-fouler-debrief-japan-2023.pdf",".pdf","295621","modern_dow_dod_pdf","structured_triage","derived text exists; modern triage row","True","True","False","","Extracted/triaged but no dedicated source packet","Promote only if triage shows high evidentiary value","I:\My Drive\UFO\dow-uap-d42-range-fouler-debrief-japan-2023.pdf"
"dow-uap-d44-range-fouler-arabian-sea-october-2020.pdf",".pdf","297873","modern_dow_dod_pdf","deep_review","derived text exists; modern triage row; research/ufo-range-fouler-cluster-packet.md","True","True","False","","No major gap for current final-report use","Use existing review unless new source material appears","I:\My Drive\UFO\dow-uap-d44-range-fouler-arabian-sea-october-2020.pdf"
"dow-uap-d48-report-september-1996.pdf",".pdf","22495083","modern_dow_dod_pdf","structured_triage","derived text exists; modern triage row","True","True","False","","Extracted/triaged but no dedicated source packet","Promote only if triage shows high evidentiary value","I:\My Drive\UFO\dow-uap-d48-report-september-1996.pdf"
"dow-uap-d49-launch-summary-february-2000.pdf",".pdf","9090715","modern_dow_dod_pdf","structured_triage","derived text exists; modern triage row","True","True","False","","Extracted/triaged but no dedicated source packet","Promote only if triage shows high evidentiary value","I:\My Drive\UFO\dow-uap-d49-launch-summary-february-2000.pdf"
