record_id,release_tag,dvids_id,dvids_filename,source_url,expected_bytes,dvids_duration,sample_step_seconds,second,roi,frame_extract_status,frame_width,frame_height,ocr_text,normalized_text,meter_label_candidate,candidate_rule,candidate_image_not_redistributed,source_media_boundary
DOW-UAP-PR053,release-02,1007709,DOD_111719723,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719723/DOD_111719723.mp4,2770399,00:00:21,30,0,lower_display_strip,ok,1920,1080,apy.,APY,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR053,release-02,1007709,DOD_111719723,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719723/DOD_111719723.mp4,2770399,00:00:21,30,0,right_display_strip,ok,1920,1080,| ia aq,IA AQ,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR050,release-02,1007706,DOD_111719709,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719709/DOD_111719709.mp4,3103288,00:00:20,30,0,center_reticle,ok,640,360,ve Bay. 3 anes 4 ae. Ae ~ «._ we ~ set Son ~ ae.,VE BAY 3 ANES 4 AE AE WE SET SON AE,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR050,release-02,1007706,DOD_111719709,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719709/DOD_111719709.mp4,3103288,00:00:20,30,0,upper_display_strip,ok,640,360,7,7,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR050,release-02,1007706,DOD_111719709,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719709/DOD_111719709.mp4,3103288,00:00:20,30,0,lower_display_strip,ok,640,360,— ~e ~~,E,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR050,release-02,1007706,DOD_111719709,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719709/DOD_111719709.mp4,3103288,00:00:20,30,0,right_display_strip,ok,640,360,Ln _~ Ne <i,LN NE <I,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR064,release-02,1007741,DOD_111719852,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719852/DOD_111719852.mp4,3233071,00:00:17,30,0,center_reticle,ok,640,360,A é ‘ey ~% mee 7 48 iow a,A EY MEE 7 48 IOW A,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR064,release-02,1007741,DOD_111719852,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719852/DOD_111719852.mp4,3233071,00:00:17,30,0,upper_display_strip,ok,640,360,‘tal,TAL,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR064,release-02,1007741,DOD_111719852,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719852/DOD_111719852.mp4,3233071,00:00:17,30,0,lower_display_strip,ok,640,360,"ral = ta, ~v",RAL TA V,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR064,release-02,1007741,DOD_111719852,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719852/DOD_111719852.mp4,3233071,00:00:17,30,0,right_display_strip,ok,640,360,. Pay s* Pa ss =,PAY S PA SS,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR072,release-02,1007788,DOD_111720752,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720752/DOD_111720752.mp4,3879489,00:00:17,30,0,center_reticle,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR072,release-02,1007788,DOD_111720752,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720752/DOD_111720752.mp4,3879489,00:00:17,30,0,upper_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR072,release-02,1007788,DOD_111720752,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720752/DOD_111720752.mp4,3879489,00:00:17,30,0,lower_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR072,release-02,1007788,DOD_111720752,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720752/DOD_111720752.mp4,3879489,00:00:17,30,0,right_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR071,release-02,1007784,DOD_111720731,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720731/DOD_111720731.mp4,4882300,00:00:46,30,0,center_reticle,ok,1920,1080,"SeOAEE PREL OSS dia CFEPSTIR]FI FOGLE Chie Ele, AS! Ile TOU be EL aT ST eS ns es aaa REWEVWFE Be lA Aa “ASO RIGHT A eS EC ee uf Thea Ce ee “RFT RELIG UE e, deel",SEOAEE PREL OSS DIA CFEPSTIR FI FOGLE CHIE ELE AS ILE TOU BE EL AT ST ES NS ES AAA REWEVWFE BE LA AA ASO RIGHT A ES EC EE UF THEA CE EE RFT RELIG UE E DEEL,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR071,release-02,1007784,DOD_111720731,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720731/DOD_111720731.mp4,4882300,00:00:46,30,0,upper_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR071,release-02,1007784,DOD_111720731,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720731/DOD_111720731.mp4,4882300,00:00:46,30,0,lower_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR071,release-02,1007784,DOD_111720731,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720731/DOD_111720731.mp4,4882300,00:00:46,30,0,right_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR071,release-02,1007784,DOD_111720731,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720731/DOD_111720731.mp4,4882300,00:00:46,30,30,center_reticle,ok,1920,1080,"—=e7""7 a — =",E7 7 A,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR071,release-02,1007784,DOD_111720731,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720731/DOD_111720731.mp4,4882300,00:00:46,30,30,upper_display_strip,ok,1920,1080,eee ee eee,EEE EE EEE,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR071,release-02,1007784,DOD_111720731,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720731/DOD_111720731.mp4,4882300,00:00:46,30,30,lower_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR071,release-02,1007784,DOD_111720731,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720731/DOD_111720731.mp4,4882300,00:00:46,30,30,right_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR093,release-02,1007721,DOD_111719795,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719795/DOD_111719795.mp4,14386538,00:00:30,30,0,center_reticle,ok,1920,1080,"# « ey o® b » dee 7H a. Pes” “A. Pf ""% « if po.",EY O B DEE 7H A PES A PF IF PO,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR093,release-02,1007721,DOD_111719795,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719795/DOD_111719795.mp4,14386538,00:00:30,30,0,upper_display_strip,ok,1920,1080,7 ie: | tafe 1h we,7 IE TAFE 1H WE,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR093,release-02,1007721,DOD_111719795,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719795/DOD_111719795.mp4,14386538,00:00:30,30,0,lower_display_strip,ok,1920,1080,3,3,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR093,release-02,1007721,DOD_111719795,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719795/DOD_111719795.mp4,14386538,00:00:30,30,0,right_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR093,release-02,1007721,DOD_111719795,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719795/DOD_111719795.mp4,14386538,00:00:30,30,30,center_reticle,ok,1920,1080,"te te ™ = ™"" — -P - 4",TE TE P 4,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR093,release-02,1007721,DOD_111719795,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719795/DOD_111719795.mp4,14386538,00:00:30,30,30,upper_display_strip,ok,1920,1080,a,A,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR093,release-02,1007721,DOD_111719795,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719795/DOD_111719795.mp4,14386538,00:00:30,30,30,lower_display_strip,ok,1920,1080,rai oo 2 OOOO eee,RAI OO 2 OOOO EEE,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR093,release-02,1007721,DOD_111719795,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719795/DOD_111719795.mp4,14386538,00:00:30,30,30,right_display_strip,ok,1920,1080,SS,SS,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR068,release-02,1007780,DOD_111720698,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720698/DOD_111720698.mp4,16388514,00:01:03,30,0,center_reticle,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR068,release-02,1007780,DOD_111720698,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720698/DOD_111720698.mp4,16388514,00:01:03,30,0,upper_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR068,release-02,1007780,DOD_111720698,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720698/DOD_111720698.mp4,16388514,00:01:03,30,0,lower_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR068,release-02,1007780,DOD_111720698,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720698/DOD_111720698.mp4,16388514,00:01:03,30,0,right_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR068,release-02,1007780,DOD_111720698,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720698/DOD_111720698.mp4,16388514,00:01:03,30,30,center_reticle,ok,1920,1080,:,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR068,release-02,1007780,DOD_111720698,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720698/DOD_111720698.mp4,16388514,00:01:03,30,30,upper_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR068,release-02,1007780,DOD_111720698,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720698/DOD_111720698.mp4,16388514,00:01:03,30,30,lower_display_strip,ok,1920,1080,-,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR068,release-02,1007780,DOD_111720698,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720698/DOD_111720698.mp4,16388514,00:01:03,30,30,right_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR068,release-02,1007780,DOD_111720698,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720698/DOD_111720698.mp4,16388514,00:01:03,30,60,center_reticle,ok,1920,1080,wit,WIT,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR068,release-02,1007780,DOD_111720698,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720698/DOD_111720698.mp4,16388514,00:01:03,30,60,upper_display_strip,ok,1920,1080,|,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR068,release-02,1007780,DOD_111720698,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720698/DOD_111720698.mp4,16388514,00:01:03,30,60,lower_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR068,release-02,1007780,DOD_111720698,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720698/DOD_111720698.mp4,16388514,00:01:03,30,60,right_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR086,release-02,1007797,DOD_111720827,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720827/DOD_111720827.mp4,17686298,00:00:34,30,0,center_reticle,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR086,release-02,1007797,DOD_111720827,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720827/DOD_111720827.mp4,17686298,00:00:34,30,0,upper_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR086,release-02,1007797,DOD_111720827,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720827/DOD_111720827.mp4,17686298,00:00:34,30,0,lower_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR086,release-02,1007797,DOD_111720827,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720827/DOD_111720827.mp4,17686298,00:00:34,30,0,right_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR086,release-02,1007797,DOD_111720827,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720827/DOD_111720827.mp4,17686298,00:00:34,30,30,center_reticle,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR086,release-02,1007797,DOD_111720827,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720827/DOD_111720827.mp4,17686298,00:00:34,30,30,upper_display_strip,ok,1920,1080,—_—,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR086,release-02,1007797,DOD_111720827,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720827/DOD_111720827.mp4,17686298,00:00:34,30,30,lower_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR086,release-02,1007797,DOD_111720827,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720827/DOD_111720827.mp4,17686298,00:00:34,30,30,right_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR075,release-02,1007795,DOD_111720809,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720809/DOD_111720809.mp4,19009940,00:00:23,30,0,center_reticle,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR075,release-02,1007795,DOD_111720809,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720809/DOD_111720809.mp4,19009940,00:00:23,30,0,upper_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR075,release-02,1007795,DOD_111720809,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720809/DOD_111720809.mp4,19009940,00:00:23,30,0,lower_display_strip,ok,1920,1080,td 1 a- ° - te ee,TD 1 A TE EE,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR075,release-02,1007795,DOD_111720809,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720809/DOD_111720809.mp4,19009940,00:00:23,30,0,right_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR066,release-02,1007778,DOD_111720693,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720693/DOD_111720693.mp4,35508173,00:00:48,30,0,center_reticle,ok,1920,1080,"ae “,% ive) ee) ue at a 4 ae Iv be Aa ae *Gee bul ere ‘y Han ve ve ‘A fy wn & Qon i Og"" frerst vb, ‘ .- eg Laas 4 “eg ip i ay ~ tre ud ra <4! nr a! Aes Yaa, a 4 oe ""or",AE IVE EE UE AT A 4 AE IV BE AA AE GEE BUL ERE Y HAN VE VE A FY WN QON I OG FRERST VB EG LAAS 4 EG IP I AY TRE UD RA <4 NR A AES YAA A 4 OE OR,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR066,release-02,1007778,DOD_111720693,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720693/DOD_111720693.mp4,35508173,00:00:48,30,0,upper_display_strip,ok,1920,1080,"a _ —- ., 1, Pils 3 fw cir 4} ah re ? a ~ pt eva =k ee om ne - By ae at yt ee wh oT §: Si +. “Bs, la te “RA: ve F 2 ave he bes -.9 eu ht €""'{ ruse Pe yi ie cee. om, At wee va ‘h a’ iJ ag 1s",A 1 PILS 3 FW CIR 4 AH RE A PT EVA K EE OM NE BY AE AT YT EE WH OT SI BS LA TE RA VE F 2 AVE HE BES 9 EU HT RUSE PE YI IE CEE OM AT WEE VA H A IJ AG 1S,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR066,release-02,1007778,DOD_111720693,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720693/DOD_111720693.mp4,35508173,00:00:48,30,0,lower_display_strip,ok,1920,1080,ta ae we a a,TA AE WE A A,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR066,release-02,1007778,DOD_111720693,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720693/DOD_111720693.mp4,35508173,00:00:48,30,0,right_display_strip,ok,1920,1080,"{sw ee a we ape . Pied 4d, .-4 by ""ek ry er *¢: ar = wie x art we =~. & oie te vay > ae 7% 2 ' oe ~~ --",SW EE A WE APE PIED 4D 4 BY EK RY ER AR WIE X ART WE OIE TE VAY AE 7 2 OE,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR066,release-02,1007778,DOD_111720693,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720693/DOD_111720693.mp4,35508173,00:00:48,30,30,center_reticle,ok,1920,1080,0 _ (——+] 4... ee ee ae,0 4 EE EE AE,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR066,release-02,1007778,DOD_111720693,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720693/DOD_111720693.mp4,35508173,00:00:48,30,30,upper_display_strip,ok,1920,1080,pips,PIPS,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR066,release-02,1007778,DOD_111720693,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720693/DOD_111720693.mp4,35508173,00:00:48,30,30,lower_display_strip,ok,1920,1080,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR066,release-02,1007778,DOD_111720693,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111720693/DOD_111720693.mp4,35508173,00:00:48,30,30,right_display_strip,ok,1920,1080,» * > s& ie t- — = op,S IE T OP,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,0,center_reticle,ok,1280,720,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,0,upper_display_strip,ok,1280,720,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,0,lower_display_strip,ok,1280,720,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,0,right_display_strip,ok,1280,720,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,30,center_reticle,ok,1280,720,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,30,upper_display_strip,ok,1280,720,|,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,30,lower_display_strip,ok,1280,720,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,30,right_display_strip,ok,1280,720,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,60,center_reticle,ok,1280,720,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,60,upper_display_strip,ok,1280,720,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,60,lower_display_strip,ok,1280,720,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,60,right_display_strip,ok,1280,720,—,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,90,center_reticle,ok,1280,720,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,90,upper_display_strip,ok,1280,720,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,90,lower_display_strip,ok,1280,720,a,A,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,90,right_display_strip,ok,1280,720,,,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
DOW-UAP-PR094,release-02,1007722,DOD_111719799,https://d34w7g4gy10iej.cloudfront.net/video/2605/DOD_111719799/DOD_111719799.mp4,35576526,00:04:59,30,120,center_reticle,ok,1280,720,—_/) emer i r,EMER I R,no,,,public source MP4 sampled remotely; source MP4 not retained or redistributed
